973,2553655.0
824,2559515.0
541,2573650.0
571,2557310.0
747,2576450.0
263,2589800.0
530,2567725.0
270,2565080.0
925,2562755.0
658,2564840.0
164,2590635.0
351,2560790.0
674,2552335.0
347,2582140.0
900,2566140.0
979,2539380.0
447,2569565.0
130,2524385.0
880,2556465.0
799,2582300.0
21,2597905.0
621,2550380.0
677,2552265.0
725,2544940.0
959,2554705.0
68,2547335.0
296,2542205.0
470,2549955.0
481,2589150.0
19,2564715.0
387,2569105.0
380,2558425.0
265,2559040.0
995,2548650.0
802,2565990.0
221,2572635.0
299,2559790.0
691,2567770.0
324,2552295.0
295,2558980.0
775,2572895.0
462,2562210.0
872,2567195.0
761,2540850.0
507,2560490.0
13,2548960.0
300,2562370.0
864,2578470.0
90,2567970.0
713,2563485.0
193,2557970.0
626,2556255.0
850,2556535.0
291,2542300.0
606,2559750.0
2,2562385.0
510,2556815.0
569,2557250.0
432,2561165.0
362,2551750.0
781,2560160.0
323,2552550.0
97,2552420.0
171,2549125.0
197,2556670.0
940,2554870.0
424,2554900.0
142,2573575.0
313,2571440.0
454,2570635.0
740,2538280.0
687,2558885.0
27,2577430.0
613,2540190.0
186,2570420.0
910,2553110.0
430,2551125.0
443,2542665.0
811,2574355.0
101,2564425.0
178,2581920.0
848,2546040.0
749,2562300.0
318,2542735.0
750,2555670.0
352,2573250.0
201,2574385.0
39,2527425.0
72,2557440.0
242,2560315.0
746,2567995.0
739,2596930.0
800,2579095.0
76,2580575.0
233,2527670.0
212,2570645.0
711,2550530.0
888,2567195.0
661,2568805.0
670,2556740.0
79,2578970.0
728,2568585.0
117,2558005.0
349,2575040.0
647,2578765.0
297,2540790.0
211,2562645.0
127,2558585.0
89,2550835.0
804,2562865.0
632,2560320.0
565,2544980.0
655,2561505.0
921,2557995.0
322,2587925.0
528,2567905.0
531,2554745.0
984,2567880.0
673,2550345.0
416,2540200.0
275,2537990.0
559,2555845.0
478,2558565.0
330,2545630.0
150,2570240.0
971,2566580.0
536,2574100.0
461,2552265.0
683,2571355.0
426,2581150.0
488,2560040.0
790,2593370.0
110,2563440.0
153,2548830.0
502,2533285.0
943,2564195.0
538,2569145.0
584,2577315.0
190,2565455.0
411,2567095.0
12,2567315.0
465,2536105.0
209,2576925.0
143,2592080.0
752,2581110.0
139,2568510.0
727,2566245.0
333,2543555.0
50,2541730.0
346,2547510.0
477,2564090.0
304,2545755.0
356,2552115.0
449,2557575.0
88,2567405.0
334,2553290.0
244,2569085.0
519,2579820.0
499,2581385.0
722,2557010.0
10,2525035.0
640,2558030.0
791,2564360.0
485,2552740.0
737,2561875.0
249,2560260.0
214,2558580.0
700,2542495.0
833,2586135.0
179,2541230.0
336,2568235.0
408,2560180.0
274,2544625.0
721,2581515.0
162,2547635.0
585,2538010.0
108,2551170.0
792,2551050.0
412,2556405.0
112,2543330.0
611,2579455.0
520,2553670.0
733,2565865.0
779,2562985.0
659,2574265.0
338,2575645.0
623,2577275.0
252,2543530.0
612,2557110.0
64,2535900.0
141,2545110.0
145,2577325.0
435,2556775.0
537,2537915.0
82,2569025.0
949,2569300.0
317,2556305.0
637,2530000.0
580,2561700.0
167,2541630.0
458,2580285.0
226,2567145.0
542,2564380.0
831,2544990.0
797,2541435.0
185,2569120.0
243,2543895.0
796,2569035.0
939,2577525.0
553,2558305.0
257,2575000.0
629,2563770.0
950,2554755.0
464,2580570.0
157,2560025.0
990,2552250.0
508,2558410.0
60,2552440.0
970,2573490.0
144,2549160.0
237,2547800.0
86,2545545.0
841,2563095.0
937,2574075.0
47,2551350.0
617,2588855.0
866,2557455.0
832,2576415.0
67,2582495.0
148,2552850.0
177,2549150.0
463,2557930.0
310,2558080.0
620,2577765.0
418,2569080.0
339,2566040.0
65,2549685.0
384,2561990.0
136,2591680.0
892,2575535.0
909,2567135.0
818,2590925.0
80,2568320.0
487,2567880.0
561,2570585.0
149,2564110.0
550,2552010.0
268,2551395.0
876,2566205.0
837,2568750.0
845,2555340.0
908,2569405.0
343,2582085.0
379,2550765.0
551,2549535.0
895,2588615.0
172,2572520.0
129,2575620.0
693,2570870.0
652,2556685.0
7,2563020.0
663,2563195.0
455,2558420.0
702,2565075.0
968,2547100.0
859,2586095.0
273,2558905.0
131,2572245.0
563,2560395.0
704,2572355.0
847,2563240.0
159,2574945.0
287,2554855.0
785,2569395.0
587,2554975.0
482,2574315.0
890,2550995.0
689,2563900.0
250,2559375.0
624,2563720.0
844,2558005.0
200,2579705.0
251,2552990.0
235,2549505.0
856,2549700.0
578,2544440.0
434,2546275.0
665,2590610.0
95,2555425.0
6,2559895.0
395,2546900.0
406,2575005.0
798,2585125.0
615,2555440.0
525,2561905.0
402,2547240.0
688,2551465.0
245,2560115.0
879,2558290.0
751,2555295.0
366,2558665.0
396,2567185.0
120,2581580.0
821,2564450.0
271,2561165.0
773,2550950.0
308,2571695.0
998,2561050.0
368,2553080.0
867,2567985.0
25,2553140.0
709,2548460.0
51,2551500.0
123,2562060.0
810,2562005.0
437,2554650.0
706,2528750.0
795,2565450.0
32,2566775.0
764,2559440.0
567,2569085.0
786,2551955.0
63,2550470.0
898,2537195.0
107,2550640.0
667,2569460.0
227,2564745.0
595,2599410.0
453,2550840.0
69,2567430.0
945,2561510.0
33,2551710.0
213,2577470.0
417,2554470.0
522,2560540.0
376,2572170.0
770,2551045.0
279,2569385.0
515,2563435.0
975,2558960.0
514,2589825.0
132,2570320.0
897,2563265.0
378,2569395.0
889,2567040.0
947,2567780.0
342,2559385.0
301,2552190.0
513,2584535.0
835,2566760.0
34,2561460.0
634,2576520.0
504,2557390.0
326,2574435.0
440,2566775.0
134,2578700.0
980,2560635.0
512,2555470.0
22,2546515.0
189,2583560.0
635,2569255.0
664,2567120.0
91,2545565.0
662,2559655.0
932,2573535.0
106,2555705.0
98,2544055.0
641,2570555.0
697,2568235.0
319,2552985.0
902,2574195.0
986,2536470.0
924,2577480.0
707,2538360.0
579,2575615.0
703,2557455.0
582,2549345.0
100,2568385.0
175,2551185.0
204,2561560.0
219,2586520.0
486,2564425.0
456,2583120.0
814,2558160.0
122,2556855.0
505,2557130.0
849,2587260.0
66,2559360.0
630,2548805.0
509,2556685.0
184,2537010.0
914,2548365.0
809,2549625.0
521,2572985.0
425,2556240.0
210,2570180.0
500,2550115.0
92,2546400.0
35,2572100.0
523,2549685.0
109,2560765.0
774,2582400.0
672,2567405.0
904,2585980.0
916,2540095.0
911,2549270.0
206,2566155.0
594,2564035.0
681,2562455.0
340,2563725.0
267,2559025.0
314,2559215.0
609,2592895.0
332,2575290.0
176,2538025.0
822,2541125.0
137,2568960.0
524,2556395.0
858,2553705.0
479,2575615.0
951,2582050.0
965,2539960.0
863,2582920.0
918,2583050.0
884,2550270.0
710,2569220.0
669,2570640.0
466,2542990.0
692,2570820.0
556,2550565.0
239,2573150.0
618,2582980.0
401,2549340.0
327,2564310.0
622,2577820.0
946,2535805.0
405,2558560.0
58,2571480.0
784,2557270.0
391,2567350.0
276,2564990.0
460,2561660.0
619,2557945.0
261,2554960.0
156,2553195.0
170,2557215.0
650,2553085.0
817,2555885.0
382,2563670.0
311,2565295.0
367,2586065.0
320,2583210.0
931,2585215.0
981,2539200.0
302,2573170.0
838,2554080.0
403,2568720.0
543,2565980.0
577,2562720.0
941,2553635.0
842,2568385.0
955,2560535.0
280,2567710.0
410,2566085.0
121,2546640.0
552,2563450.0
586,2567290.0
344,2543445.0
286,2577765.0
496,2564100.0
419,2560930.0
771,2542780.0
644,2564595.0
154,2561830.0
596,2559595.0
115,2541695.0
993,2550790.0
490,2582435.0
583,2565465.0
372,2560885.0
503,2549070.0
930,2576570.0
240,2580195.0
422,2548810.0
894,2568410.0
361,2557810.0
345,2572195.0
188,2572890.0
548,2563290.0
566,2564675.0
216,2575060.0
603,2553155.0
180,2542540.0
590,2562020.0
557,2580320.0
146,2570025.0
307,2573960.0
698,2527685.0
562,2561355.0
997,2556425.0
645,2543475.0
738,2566540.0
999,2542355.0
720,2568915.0
283,2557070.0
912,2553610.0
805,2554255.0
705,2568590.0
801,2555405.0
736,2566875.0
473,2580585.0
158,2579485.0
248,2572750.0
26,2551620.0
483,2561990.0
608,2587005.0
934,2537190.0
690,2581345.0
442,2575040.0
385,2573975.0
57,2572645.0
414,2584320.0
812,2571245.0
277,2553695.0
966,2571200.0
450,2559640.0
228,2556405.0
592,2559365.0
358,2553985.0
653,2558200.0
549,2558595.0
869,2555555.0
701,2555295.0
967,2539715.0
99,2576205.0
225,2541300.0
828,2573275.0
238,2560705.0
166,2566785.0
124,2546955.0
938,2585540.0
247,2560495.0
686,2542005.0
71,2568970.0
755,2545680.0
476,2552215.0
309,2553905.0
260,2552315.0
636,2531150.0
498,2561490.0
678,2582315.0
827,2574420.0
732,2536920.0
991,2568915.0
436,2575735.0
759,2557660.0
666,2563890.0
865,2547515.0
803,2549640.0
337,2552530.0
293,2555100.0
788,2563365.0
427,2584035.0
913,2551540.0
964,2540380.0
777,2568190.0
428,2567235.0
23,2566060.0
988,2554715.0
651,2550545.0
135,2567435.0
794,2567790.0
944,2574390.0
684,2573620.0
364,2564115.0
907,2571130.0
471,2569870.0
546,2557175.0
680,2582605.0
765,2577135.0
448,2582240.0
183,2568300.0
860,2571345.0
196,2562845.0
826,2570515.0
851,2561860.0
438,2575715.0
646,2568295.0
459,2581665.0
151,2575660.0
748,2545765.0
289,2586870.0
614,2562855.0
282,2568785.0
43,2542700.0
493,2577380.0
199,2569340.0
218,2555365.0
741,2558205.0
877,2558610.0
30,2572195.0
516,2561070.0
573,2576175.0
714,2542505.0
627,2562585.0
576,2559405.0
262,2588615.0
989,2572070.0
882,2556090.0
220,2556575.0
294,2552200.0
905,2572000.0
776,2562300.0
870,2577060.0
544,2552550.0
31,2572830.0
281,2553675.0
861,2550330.0
118,2567940.0
719,2560080.0
331,2563810.0
303,2568690.0
526,2559550.0
628,2559705.0
84,2550895.0
140,2581940.0
517,2591960.0
474,2550045.0
757,2552505.0
390,2562065.0
829,2571955.0
208,2572860.0
857,2558440.0
830,2579140.0
922,2559640.0
572,2564795.0
724,2556180.0
782,2543960.0
631,2551860.0
290,2571980.0
564,2555345.0
234,2562395.0
413,2574825.0
936,2581070.0
598,2568655.0
676,2549305.0
978,2549145.0
743,2540240.0
335,2561270.0
305,2573495.0
717,2560265.0
760,2556620.0
433,2554205.0
325,2590920.0
539,2590900.0
501,2555320.0
767,2554685.0
341,2533680.0
886,2534685.0
887,2564730.0
96,2557485.0
560,2542405.0
495,2554790.0
935,2561110.0
138,2585320.0
545,2578770.0
712,2552895.0
881,2561790.0
163,2557460.0
9,2565660.0
953,2533645.0
1,2540660.0
383,2579385.0
846,2560360.0
229,2569185.0
48,2564565.0
215,2562710.0
745,2566600.0
73,2549740.0
540,2551070.0
853,2577745.0
264,2567515.0
359,2566640.0
223,2583445.0
241,2573925.0
948,2570230.0
852,2567980.0
198,2556375.0
386,2563200.0
600,2547470.0
962,2565430.0
8,2580355.0
173,2549930.0
457,2559320.0
862,2584065.0
643,2550425.0
316,2552950.0
927,2550615.0
231,2569030.0
93,2558905.0
272,2572745.0
783,2568285.0
375,2556595.0
259,2550875.0
174,2565400.0
365,2551305.0
942,2579880.0
354,2577080.0
772,2559030.0
161,2565805.0
29,2564450.0
45,2556065.0
370,2569980.0
836,2558670.0
511,2548400.0
125,2563090.0
708,2576020.0
568,2570635.0
601,2558230.0
393,2555420.0
75,2580415.0
38,2566170.0
87,2554960.0
730,2545620.0
871,2567645.0
985,2565740.0
494,2537305.0
843,2551230.0
292,2560545.0
878,2594200.0
392,2562425.0
203,2542630.0
923,2555135.0
555,2568025.0
535,2557770.0
575,2550075.0
415,2548990.0
306,2562615.0
191,2567430.0
404,2562110.0
232,2568850.0
874,2557775.0
926,2552945.0
78,2559380.0
373,2567770.0
726,2574455.0
497,2575090.0
288,2564040.0
52,2543325.0
969,2570390.0
754,2573030.0
983,2573025.0
11,2561655.0
369,2564010.0
360,2565050.0
977,2544880.0
734,2558170.0
374,2541600.0
769,2559590.0
357,2550490.0
731,2560120.0
533,2566365.0
195,2550810.0
5,2569725.0
165,2562190.0
639,2556705.0
254,2565020.0
41,2585755.0
489,2560595.0
407,2583465.0
169,2570445.0
958,2562155.0
398,2552575.0
377,2566515.0
312,2579315.0
363,2576660.0
397,2562515.0
547,2562025.0
205,2545990.0
133,2563035.0
55,2552365.0
182,2558505.0
996,2568395.0
266,2583675.0
46,2578095.0
28,2560910.0
420,2551690.0
974,2565915.0
793,2544185.0
604,2551980.0
431,2571195.0
753,2563910.0
484,2550100.0
126,2544190.0
37,2560805.0
236,2542910.0
807,2574135.0
928,2558225.0
